IMRP_Date,Settlement_Period,IMRP_Amount
2018-06-16 00:00:00.0000000,9,50.00
2018-06-16 00:00:00.0000000,10,68.00
2018-06-16 00:00:00.0000000,11,66.00
2018-06-16 00:00:00.0000000,12,59.20
2018-06-16 00:00:00.0000000,13,52.70
2018-06-16 00:00:00.0000000,14,47.02
2018-06-16 00:00:00.0000000,15,46.00
2018-06-16 00:00:00.0000000,16,40.95
2018-06-16 00:00:00.0000000,17,46.00
2018-06-16 00:00:00.0000000,18,52.48
2018-06-16 00:00:00.0000000,19,64.90
2018-06-16 00:00:00.0000000,20,70.00
2018-06-16 00:00:00.0000000,21,69.81
2018-06-16 00:00:00.0000000,22,69.77
2018-06-16 00:00:00.0000000,23,57.00
2018-06-16 00:00:00.0000000,24,58.00
2018-06-17 00:00:00.0000000,1,53.94
2018-06-17 00:00:00.0000000,2,52.95
2018-06-17 00:00:00.0000000,3,51.56
2018-06-17 00:00:00.0000000,4,45.94
2018-06-17 00:00:00.0000000,5,40.56
2018-06-17 00:00:00.0000000,6,35.28
2018-06-17 00:00:00.0000000,7,42.57
2018-06-17 00:00:00.0000000,8,25.17
2018-06-17 00:00:00.0000000,9,39.70
2018-06-17 00:00:00.0000000,10,51.25
2018-06-17 00:00:00.0000000,11,57.90
2018-06-17 00:00:00.0000000,12,59.50
2018-06-17 00:00:00.0000000,13,56.60
2018-06-17 00:00:00.0000000,14,52.00
2018-06-17 00:00:00.0000000,15,46.24
2018-06-17 00:00:00.0000000,16,45.00
2018-06-17 00:00:00.0000000,17,47.50
2018-06-17 00:00:00.0000000,18,67.48
2018-06-17 00:00:00.0000000,19,70.00
2018-06-17 00:00:00.0000000,20,70.05
2018-06-17 00:00:00.0000000,21,70.00
2018-06-17 00:00:00.0000000,22,60.19
2018-06-17 00:00:00.0000000,23,45.97
2018-06-17 00:00:00.0000000,24,55.80
2018-06-18 00:00:00.0000000,1,46.49
2018-06-18 00:00:00.0000000,2,40.58
2018-06-18 00:00:00.0000000,3,38.00
2018-06-18 00:00:00.0000000,4,35.00
2018-06-18 00:00:00.0000000,5,35.00
2018-06-18 00:00:00.0000000,6,41.77
2018-06-18 00:00:00.0000000,7,58.00
2018-06-18 00:00:00.0000000,8,60.00
2018-06-18 00:00:00.0000000,9,70.19
2018-06-18 00:00:00.0000000,10,70.70
2018-06-18 00:00:00.0000000,11,63.00
2018-06-18 00:00:00.0000000,12,56.80
2018-06-18 00:00:00.0000000,13,49.44
2018-06-18 00:00:00.0000000,14,47.20
2018-06-18 00:00:00.0000000,15,45.98
2018-06-18 00:00:00.0000000,16,45.99
2018-06-18 00:00:00.0000000,17,47.20
2018-06-18 00:00:00.0000000,18,60.00
2018-06-18 00:00:00.0000000,19,57.40
2018-06-18 00:00:00.0000000,20,55.00
2018-06-18 00:00:00.0000000,21,51.70
2018-06-18 00:00:00.0000000,22,49.99
2018-06-18 00:00:00.0000000,23,46.97
2018-06-18 00:00:00.0000000,24,55.20
2018-06-19 00:00:00.0000000,1,48.79
2018-06-19 00:00:00.0000000,2,41.93
2018-06-19 00:00:00.0000000,3,40.05
2018-06-19 00:00:00.0000000,4,44.91
2018-06-19 00:00:00.0000000,5,46.90
2018-06-19 00:00:00.0000000,6,53.36
2018-06-19 00:00:00.0000000,7,60.00
2018-06-19 00:00:00.0000000,8,50.20
2018-06-19 00:00:00.0000000,9,59.70
2018-06-19 00:00:00.0000000,10,67.53
2018-06-19 00:00:00.0000000,11,69.98
2018-06-19 00:00:00.0000000,12,69.54
2018-06-19 00:00:00.0000000,13,66.00
2018-06-19 00:00:00.0000000,14,57.45
2018-06-19 00:00:00.0000000,15,50.60
2018-06-19 00:00:00.0000000,16,50.00
2018-06-19 00:00:00.0000000,17,66.00
2018-06-19 00:00:00.0000000,18,68.00
2018-06-19 00:00:00.0000000,19,65.01
2018-06-19 00:00:00.0000000,20,60.00
2018-06-19 00:00:00.0000000,21,53.65
2018-06-19 00:00:00.0000000,22,53.35
2018-06-19 00:00:00.0000000,23,51.00
2018-06-19 00:00:00.0000000,24,57.00
2018-06-20 00:00:00.0000000,1,55.00
2018-06-20 00:00:00.0000000,2,44.95
2018-06-20 00:00:00.0000000,3,40.00
2018-06-20 00:00:00.0000000,4,36.93
2018-06-20 00:00:00.0000000,5,38.49
2018-06-20 00:00:00.0000000,6,41.98
2018-06-20 00:00:00.0000000,7,51.99
2018-06-20 00:00:00.0000000,8,47.91
2018-06-20 00:00:00.0000000,9,53.16
2018-06-20 00:00:00.0000000,10,55.93
2018-06-20 00:00:00.0000000,11,52.00
2018-06-20 00:00:00.0000000,12,52.00
2018-06-20 00:00:00.0000000,13,52.54
2018-06-20 00:00:00.0000000,14,47.80
2018-06-20 00:00:00.0000000,15,47.04
2018-06-20 00:00:00.0000000,16,47.04
2018-06-20 00:00:00.0000000,17,60.60
2018-06-20 00:00:00.0000000,18,71.00
2018-06-20 00:00:00.0000000,19,74.98
2018-06-20 00:00:00.0000000,20,65.00
2018-06-20 00:00:00.0000000,21,53.00
2018-06-20 00:00:00.0000000,22,50.60
2018-06-20 00:00:00.0000000,23,48.00
2018-06-20 00:00:00.0000000,24,64.40
2018-06-21 00:00:00.0000000,1,55.00
2018-06-21 00:00:00.0000000,2,48.93
2018-06-21 00:00:00.0000000,3,37.30
2018-06-21 00:00:00.0000000,4,34.92
2018-06-21 00:00:00.0000000,5,32.06
2018-06-21 00:00:00.0000000,6,38.70
2018-06-21 00:00:00.0000000,7,50.98
2018-06-21 00:00:00.0000000,8,52.05
2018-06-21 00:00:00.0000000,9,60.00
2018-06-21 00:00:00.0000000,10,56.09
2018-06-21 00:00:00.0000000,11,53.00
2018-06-21 00:00:00.0000000,12,50.21
2018-06-21 00:00:00.0000000,13,48.20
2018-06-21 00:00:00.0000000,14,48.00
2018-06-21 00:00:00.0000000,15,47.97
2018-06-21 00:00:00.0000000,16,45.74
2018-06-21 00:00:00.0000000,17,52.70
2018-06-21 00:00:00.0000000,18,57.11
2018-06-21 00:00:00.0000000,19,69.90
2018-06-21 00:00:00.0000000,20,65.10
2018-06-21 00:00:00.0000000,21,65.00
2018-06-21 00:00:00.0000000,22,65.00
2018-06-21 00:00:00.0000000,23,56.00
2018-06-21 00:00:00.0000000,24,55.05
2018-06-22 00:00:00.0000000,1,51.98
2018-06-22 00:00:00.0000000,2,43.40
2018-06-22 00:00:00.0000000,3,41.00
2018-06-22 00:00:00.0000000,4,39.94
2018-06-22 00:00:00.0000000,5,39.92
2018-06-22 00:00:00.0000000,6,40.03
2018-06-22 00:00:00.0000000,7,55.01
2018-06-22 00:00:00.0000000,8,50.00
2018-06-22 00:00:00.0000000,9,65.30
2018-06-22 00:00:00.0000000,10,65.29
2018-06-22 00:00:00.0000000,11,54.27
2018-06-22 00:00:00.0000000,12,49.50
2018-06-22 00:00:00.0000000,13,45.45
2018-06-22 00:00:00.0000000,14,45.44
2018-06-22 00:00:00.0000000,15,44.74
2018-06-22 00:00:00.0000000,16,45.44
2018-06-22 00:00:00.0000000,17,55.50
2018-06-22 00:00:00.0000000,18,63.30
2018-06-22 00:00:00.0000000,19,71.79
2018-06-22 00:00:00.0000000,20,69.91
2018-06-22 00:00:00.0000000,21,65.00
2018-06-22 00:00:00.0000000,22,55.00
2018-06-22 00:00:00.0000000,23,47.97
2018-06-22 00:00:00.0000000,24,56.50
2018-06-23 00:00:00.0000000,1,52.04
2018-06-23 00:00:00.0000000,2,49.60
2018-06-23 00:00:00.0000000,3,44.94
2018-06-23 00:00:00.0000000,4,43.89
2018-06-23 00:00:00.0000000,5,43.06
2018-06-23 00:00:00.0000000,6,40.00
2018-06-23 00:00:00.0000000,7,45.00
2018-06-23 00:00:00.0000000,8,44.96
2018-06-23 00:00:00.0000000,9,56.00
2018-06-23 00:00:00.0000000,10,58.80
2018-06-23 00:00:00.0000000,11,57.00
2018-06-23 00:00:00.0000000,12,49.00
2018-06-23 00:00:00.0000000,13,44.06
2018-06-23 00:00:00.0000000,14,43.20
2018-06-23 00:00:00.0000000,15,43.03
2018-06-23 00:00:00.0000000,16,43.38
2018-06-23 00:00:00.0000000,17,45.00
2018-06-23 00:00:00.0000000,18,56.80
2018-06-23 00:00:00.0000000,19,63.00
2018-06-23 00:00:00.0000000,20,63.00
2018-06-23 00:00:00.0000000,21,64.00
2018-06-23 00:00:00.0000000,22,60.00
2018-06-23 00:00:00.0000000,23,60.00
2018-06-23 00:00:00.0000000,24,55.02
2018-06-24 00:00:00.0000000,1,49.20
2018-06-24 00:00:00.0000000,2,51.09
2018-06-24 00:00:00.0000000,3,52.00
2018-06-24 00:00:00.0000000,4,45.94
2018-06-24 00:00:00.0000000,5,43.50
2018-06-24 00:00:00.0000000,6,41.10
2018-06-24 00:00:00.0000000,7,43.19
2018-06-24 00:00:00.0000000,8,43.71
2018-06-24 00:00:00.0000000,9,48.00
2018-06-24 00:00:00.0000000,10,50.90
2018-06-24 00:00:00.0000000,11,56.80
2018-06-24 00:00:00.0000000,12,56.00
2018-06-24 00:00:00.0000000,13,56.00
2018-06-24 00:00:00.0000000,14,48.08
2018-06-24 00:00:00.0000000,15,44.64
2018-06-24 00:00:00.0000000,16,46.01
2018-06-24 00:00:00.0000000,17,49.00
2018-06-24 00:00:00.0000000,18,51.40
2018-06-24 00:00:00.0000000,19,67.91
2018-06-24 00:00:00.0000000,20,68.00
2018-06-24 00:00:00.0000000,21,68.75
2018-06-24 00:00:00.0000000,22,65.00
2018-06-24 00:00:00.0000000,23,57.20
2018-06-24 00:00:00.0000000,24,52.70
2018-06-25 00:00:00.0000000,1,50.97
2018-06-25 00:00:00.0000000,2,49.08
2018-06-25 00:00:00.0000000,3,45.74
2018-06-25 00:00:00.0000000,4,45.49
2018-06-25 00:00:00.0000000,5,45.29
2018-06-25 00:00:00.0000000,6,45.98
2018-06-25 00:00:00.0000000,7,51.00
2018-06-25 00:00:00.0000000,8,53.90
2018-06-25 00:00:00.0000000,9,58.10
2018-06-25 00:00:00.0000000,10,60.40
2018-06-25 00:00:00.0000000,11,51.88
2018-06-25 00:00:00.0000000,12,50.00
2018-06-25 00:00:00.0000000,13,46.07
2018-06-25 00:00:00.0000000,14,46.00
2018-06-25 00:00:00.0000000,15,45.64
2018-06-25 00:00:00.0000000,16,46.06
2018-06-25 00:00:00.0000000,17,62.99
2018-06-25 00:00:00.0000000,18,70.00
2018-06-25 00:00:00.0000000,19,78.03
2018-06-25 00:00:00.0000000,20,74.92
2018-06-25 00:00:00.0000000,21,71.70
2018-06-25 00:00:00.0000000,22,68.82
2018-06-25 00:00:00.0000000,23,52.00
2018-06-25 00:00:00.0000000,24,55.90
2018-06-26 00:00:00.0000000,1,49.00
2018-06-26 00:00:00.0000000,2,45.97
2018-06-26 00:00:00.0000000,3,45.46
2018-06-26 00:00:00.0000000,4,44.30
2018-06-26 00:00:00.0000000,5,43.92
2018-06-26 00:00:00.0000000,6,45.80
2018-06-26 00:00:00.0000000,7,54.92
2018-06-26 00:00:00.0000000,8,60.70
2018-06-26 00:00:00.0000000,9,67.00
2018-06-26 00:00:00.0000000,10,65.00
2018-06-26 00:00:00.0000000,11,54.40
2018-06-26 00:00:00.0000000,12,47.90
2018-06-26 00:00:00.0000000,13,45.71
2018-06-26 00:00:00.0000000,14,45.06
2018-06-26 00:00:00.0000000,15,44.39
2018-06-26 00:00:00.0000000,16,45.62
2018-06-26 00:00:00.0000000,17,64.02
2018-06-26 00:00:00.0000000,18,72.00
2018-06-26 00:00:00.0000000,19,80.00
2018-06-26 00:00:00.0000000,20,73.00
2018-06-26 00:00:00.0000000,21,64.00
2018-06-26 00:00:00.0000000,22,57.99
2018-06-26 00:00:00.0000000,23,48.00
2018-06-26 00:00:00.0000000,24,53.70
2018-06-27 00:00:00.0000000,1,46.00
2018-06-27 00:00:00.0000000,2,45.15
2018-06-27 00:00:00.0000000,3,42.53
2018-06-27 00:00:00.0000000,4,43.17
2018-06-27 00:00:00.0000000,5,42.48
2018-06-27 00:00:00.0000000,6,45.78
2018-06-27 00:00:00.0000000,7,51.19
2018-06-27 00:00:00.0000000,8,54.99
2018-06-27 00:00:00.0000000,9,59.52
2018-06-27 00:00:00.0000000,10,60.00
2018-06-27 00:00:00.0000000,11,56.00
2018-06-27 00:00:00.0000000,12,54.00
2018-06-27 00:00:00.0000000,13,53.10
2018-06-27 00:00:00.0000000,14,48.45
2018-06-27 00:00:00.0000000,15,47.01
2018-06-27 00:00:00.0000000,16,50.70
2018-06-27 00:00:00.0000000,17,62.00
2018-06-27 00:00:00.0000000,18,71.00
2018-06-27 00:00:00.0000000,19,73.23
2018-06-27 00:00:00.0000000,20,65.10
2018-06-27 00:00:00.0000000,21,53.50
2018-06-27 00:00:00.0000000,22,54.00
2018-06-27 00:00:00.0000000,23,47.00
2018-06-27 00:00:00.0000000,24,51.00
2018-06-28 00:00:00.0000000,1,46.85
2018-06-28 00:00:00.0000000,2,44.56
2018-06-28 00:00:00.0000000,3,43.00
2018-06-28 00:00:00.0000000,4,43.68
2018-06-28 00:00:00.0000000,5,42.93
2018-06-28 00:00:00.0000000,6,46.78
2018-06-28 00:00:00.0000000,7,50.10
2018-06-28 00:00:00.0000000,8,54.21
2018-06-28 00:00:00.0000000,9,62.70
2018-06-28 00:00:00.0000000,10,63.48
2018-06-28 00:00:00.0000000,11,57.68
2018-06-28 00:00:00.0000000,12,52.70
2018-06-28 00:00:00.0000000,13,49.00
2018-06-28 00:00:00.0000000,14,48.97
2018-06-28 00:00:00.0000000,15,48.93
2018-06-28 00:00:00.0000000,16,47.94
2018-06-28 00:00:00.0000000,17,66.00
2018-06-28 00:00:00.0000000,18,74.00
2018-06-28 00:00:00.0000000,19,76.00
2018-06-28 00:00:00.0000000,20,71.00
2018-06-28 00:00:00.0000000,21,65.02
2018-06-28 00:00:00.0000000,22,56.00
2018-06-28 00:00:00.0000000,23,46.52
2018-06-28 00:00:00.0000000,24,55.09
2018-06-29 00:00:00.0000000,1,50.00
2018-06-29 00:00:00.0000000,2,46.78
2018-06-29 00:00:00.0000000,3,45.98
2018-06-29 00:00:00.0000000,4,45.83
2018-06-29 00:00:00.0000000,5,44.90
2018-06-29 00:00:00.0000000,6,45.92
2018-06-29 00:00:00.0000000,7,49.50
2018-06-29 00:00:00.0000000,8,56.93
2018-06-29 00:00:00.0000000,9,72.20
2018-06-29 00:00:00.0000000,10,69.97
2018-06-29 00:00:00.0000000,11,62.00
2018-06-29 00:00:00.0000000,12,54.09
2018-06-29 00:00:00.0000000,13,48.93
2018-06-29 00:00:00.0000000,14,46.64
2018-06-29 00:00:00.0000000,15,46.63
2018-06-29 00:00:00.0000000,16,46.62
2018-06-29 00:00:00.0000000,17,54.00
2018-06-29 00:00:00.0000000,18,65.00
2018-06-29 00:00:00.0000000,19,70.00
2018-06-29 00:00:00.0000000,20,62.60
2018-06-29 00:00:00.0000000,21,50.70
2018-06-29 00:00:00.0000000,22,54.00
2018-06-29 00:00:00.0000000,23,48.79
2018-06-29 00:00:00.0000000,24,56.00
2018-06-30 00:00:00.0000000,1,49.92
2018-06-30 00:00:00.0000000,2,46.50
2018-06-30 00:00:00.0000000,3,45.00
2018-06-30 00:00:00.0000000,4,43.90
2018-06-30 00:00:00.0000000,5,41.59
2018-06-30 00:00:00.0000000,6,41.30
2018-06-30 00:00:00.0000000,7,45.00
2018-06-30 00:00:00.0000000,8,50.03
2018-06-30 00:00:00.0000000,9,70.00
2018-06-30 00:00:00.0000000,10,76.86
2018-06-30 00:00:00.0000000,11,71.70
2018-06-30 00:00:00.0000000,12,55.80
2018-06-30 00:00:00.0000000,13,44.13
2018-06-30 00:00:00.0000000,14,41.50
2018-06-30 00:00:00.0000000,15,40.17
2018-06-30 00:00:00.0000000,16,36.44
2018-06-30 00:00:00.0000000,17,41.56
2018-06-30 00:00:00.0000000,18,46.10
2018-06-30 00:00:00.0000000,19,58.90
2018-06-30 00:00:00.0000000,20,64.00
2018-06-30 00:00:00.0000000,21,58.15
2018-06-30 00:00:00.0000000,22,53.60
2018-06-30 00:00:00.0000000,23,45.92
2018-06-30 00:00:00.0000000,24,66.40
2018-07-01 00:00:00.0000000,1,54.00
2018-07-01 00:00:00.0000000,2,54.00
2018-07-01 00:00:00.0000000,3,47.20
2018-07-01 00:00:00.0000000,4,42.99
2018-07-01 00:00:00.0000000,5,44.00
2018-07-01 00:00:00.0000000,6,42.72
2018-07-01 00:00:00.0000000,7,44.00
2018-07-01 00:00:00.0000000,8,46.92
2018-07-01 00:00:00.0000000,9,52.00
2018-07-01 00:00:00.0000000,10,49.91
2018-07-01 00:00:00.0000000,11,61.02
2018-07-01 00:00:00.0000000,12,60.00
2018-07-01 00:00:00.0000000,13,50.00
2018-07-01 00:00:00.0000000,14,43.90
2018-07-01 00:00:00.0000000,15,40.00
2018-07-01 00:00:00.0000000,16,43.10
2018-07-01 00:00:00.0000000,17,54.20
2018-07-01 00:00:00.0000000,18,53.00
2018-07-01 00:00:00.0000000,19,62.00
2018-07-01 00:00:00.0000000,20,64.20
2018-07-01 00:00:00.0000000,21,70.00
2018-07-01 00:00:00.0000000,22,64.56
2018-07-01 00:00:00.0000000,23,57.93
2018-07-01 00:00:00.0000000,24,63.40
2018-07-02 00:00:00.0000000,1,44.00
2018-07-02 00:00:00.0000000,2,38.50
2018-07-02 00:00:00.0000000,3,41.20
2018-07-02 00:00:00.0000000,4,44.00
2018-07-02 00:00:00.0000000,5,43.90
2018-07-02 00:00:00.0000000,6,45.21
2018-07-02 00:00:00.0000000,7,52.00
2018-07-02 00:00:00.0000000,8,49.81
2018-07-02 00:00:00.0000000,9,55.00
2018-07-02 00:00:00.0000000,10,58.16
2018-07-02 00:00:00.0000000,11,59.90
2018-07-02 00:00:00.0000000,12,59.00
2018-07-02 00:00:00.0000000,13,56.40
2018-07-02 00:00:00.0000000,14,52.27
2018-07-02 00:00:00.0000000,15,54.20
2018-07-02 00:00:00.0000000,16,55.60
2018-07-02 00:00:00.0000000,17,58.00
2018-07-02 00:00:00.0000000,18,65.00
2018-07-02 00:00:00.0000000,19,66.30
2018-07-02 00:00:00.0000000,20,70.00
2018-07-02 00:00:00.0000000,21,51.10
2018-07-02 00:00:00.0000000,22,49.78
2018-07-02 00:00:00.0000000,23,46.48
2018-07-02 00:00:00.0000000,24,55.01
2018-07-03 00:00:00.0000000,1,46.90
2018-07-03 00:00:00.0000000,2,46.00
2018-07-03 00:00:00.0000000,3,44.32
2018-07-03 00:00:00.0000000,4,45.99
2018-07-03 00:00:00.0000000,5,45.00
2018-07-03 00:00:00.0000000,6,45.85
2018-07-03 00:00:00.0000000,7,52.93
2018-07-03 00:00:00.0000000,8,56.09
2018-07-03 00:00:00.0000000,9,57.09
2018-07-03 00:00:00.0000000,10,57.06
2018-07-03 00:00:00.0000000,11,57.10
2018-07-03 00:00:00.0000000,12,56.89
2018-07-03 00:00:00.0000000,13,56.66
2018-07-03 00:00:00.0000000,14,56.20
2018-07-03 00:00:00.0000000,15,56.09
2018-07-03 00:00:00.0000000,16,57.87
2018-07-03 00:00:00.0000000,17,69.70
2018-07-03 00:00:00.0000000,18,70.90
2018-07-03 00:00:00.0000000,19,73.77
2018-07-03 00:00:00.0000000,20,70.00
2018-07-03 00:00:00.0000000,21,62.00
2018-07-03 00:00:00.0000000,22,58.90
2018-07-03 00:00:00.0000000,23,55.69
2018-07-03 00:00:00.0000000,24,54.01
2018-07-04 00:00:00.0000000,1,48.42
2018-07-04 00:00:00.0000000,2,47.00
2018-07-04 00:00:00.0000000,3,45.98
2018-07-04 00:00:00.0000000,4,45.85
2018-07-04 00:00:00.0000000,5,45.88
2018-07-04 00:00:00.0000000,6,47.86
2018-07-04 00:00:00.0000000,7,55.01
2018-07-04 00:00:00.0000000,8,56.66
2018-07-04 00:00:00.0000000,9,63.76
2018-07-04 00:00:00.0000000,10,66.71
2018-07-04 00:00:00.0000000,11,63.76
2018-07-04 00:00:00.0000000,12,65.00
2018-07-04 00:00:00.0000000,13,64.87
2018-07-04 00:00:00.0000000,14,64.50
2018-07-04 00:00:00.0000000,15,61.50
2018-07-04 00:00:00.0000000,16,63.67
2018-07-04 00:00:00.0000000,17,73.78
2018-07-04 00:00:00.0000000,18,71.00
2018-07-04 00:00:00.0000000,19,74.90
2018-07-04 00:00:00.0000000,20,69.00
2018-07-04 00:00:00.0000000,21,62.07
2018-07-04 00:00:00.0000000,22,58.00
2018-07-04 00:00:00.0000000,23,53.07
2018-07-04 00:00:00.0000000,24,63.93
2018-07-05 00:00:00.0000000,1,49.68
2018-07-05 00:00:00.0000000,2,45.79
2018-07-05 00:00:00.0000000,3,45.32
2018-07-05 00:00:00.0000000,4,42.96
2018-07-05 00:00:00.0000000,5,42.94
2018-07-05 00:00:00.0000000,6,47.00
2018-07-05 00:00:00.0000000,7,52.39
2018-07-05 00:00:00.0000000,8,55.57
2018-07-05 00:00:00.0000000,9,60.00
2018-07-05 00:00:00.0000000,10,62.00
2018-07-05 00:00:00.0000000,11,56.00
2018-07-05 00:00:00.0000000,12,55.79
2018-07-05 00:00:00.0000000,13,55.59
2018-07-05 00:00:00.0000000,14,53.00
2018-07-05 00:00:00.0000000,15,50.22
2018-07-05 00:00:00.0000000,16,50.00
2018-07-05 00:00:00.0000000,17,67.00
2018-07-05 00:00:00.0000000,18,72.80
2018-07-05 00:00:00.0000000,19,75.05
2018-07-05 00:00:00.0000000,20,68.96
2018-07-05 00:00:00.0000000,21,56.00
2018-07-05 00:00:00.0000000,22,58.00
2018-07-05 00:00:00.0000000,23,56.19
2018-07-05 00:00:00.0000000,24,58.08
2018-07-06 00:00:00.0000000,1,48.49
2018-07-06 00:00:00.0000000,2,46.98
2018-07-06 00:00:00.0000000,3,46.60
2018-07-06 00:00:00.0000000,4,46.05
2018-07-06 00:00:00.0000000,5,45.01
2018-07-06 00:00:00.0000000,6,46.60
2018-07-06 00:00:00.0000000,7,54.00
2018-07-06 00:00:00.0000000,8,51.47
2018-07-06 00:00:00.0000000,9,62.10
2018-07-06 00:00:00.0000000,10,65.20
2018-07-06 00:00:00.0000000,11,56.00
2018-07-06 00:00:00.0000000,12,54.69
2018-07-06 00:00:00.0000000,13,50.00
2018-07-06 00:00:00.0000000,14,52.54
2018-07-06 00:00:00.0000000,15,50.00
2018-07-06 00:00:00.0000000,16,47.91
2018-07-06 00:00:00.0000000,17,60.00
2018-07-06 00:00:00.0000000,18,66.10
2018-07-06 00:00:00.0000000,19,71.91
2018-07-06 00:00:00.0000000,20,66.09
2018-07-06 00:00:00.0000000,21,59.40
2018-07-06 00:00:00.0000000,22,60.00
2018-07-06 00:00:00.0000000,23,51.81
2018-07-06 00:00:00.0000000,24,66.00
2018-07-07 00:00:00.0000000,1,49.95
2018-07-07 00:00:00.0000000,2,48.08
2018-07-07 00:00:00.0000000,3,47.10
2018-07-07 00:00:00.0000000,4,47.99
2018-07-07 00:00:00.0000000,5,46.93
2018-07-07 00:00:00.0000000,6,46.94
2018-07-07 00:00:00.0000000,7,48.11
2018-07-07 00:00:00.0000000,8,50.41
2018-07-07 00:00:00.0000000,9,60.00
2018-07-07 00:00:00.0000000,10,68.00
2018-07-07 00:00:00.0000000,11,58.00
2018-07-07 00:00:00.0000000,12,48.92
2018-07-07 00:00:00.0000000,13,48.00
2018-07-07 00:00:00.0000000,14,48.76
2018-07-07 00:00:00.0000000,15,46.62
2018-07-07 00:00:00.0000000,16,47.02
2018-07-07 00:00:00.0000000,17,48.60
2018-07-07 00:00:00.0000000,18,65.00
2018-07-07 00:00:00.0000000,19,77.93
2018-07-07 00:00:00.0000000,20,74.46
2018-07-07 00:00:00.0000000,21,68.10
2018-07-07 00:00:00.0000000,22,67.98
2018-07-07 00:00:00.0000000,23,62.00
2018-07-07 00:00:00.0000000,24,67.01
2018-07-08 00:00:00.0000000,1,50.42
2018-07-08 00:00:00.0000000,2,50.00
2018-07-08 00:00:00.0000000,3,46.70
2018-07-08 00:00:00.0000000,4,48.00
2018-07-08 00:00:00.0000000,5,47.92
2018-07-08 00:00:00.0000000,6,45.00
2018-07-08 00:00:00.0000000,7,47.00
2018-07-08 00:00:00.0000000,8,46.00
2018-07-08 00:00:00.0000000,9,48.00
2018-07-08 00:00:00.0000000,10,50.00
2018-07-08 00:00:00.0000000,11,55.00
2018-07-08 00:00:00.0000000,12,57.00
2018-07-08 00:00:00.0000000,13,59.70
2018-07-08 00:00:00.0000000,14,55.00
2018-07-08 00:00:00.0000000,15,49.00
2018-07-08 00:00:00.0000000,16,45.11
2018-07-08 00:00:00.0000000,17,55.40
2018-07-08 00:00:00.0000000,18,54.00
2018-07-08 00:00:00.0000000,19,71.96
2018-07-08 00:00:00.0000000,20,73.29
2018-07-08 00:00:00.0000000,21,75.00
2018-07-08 00:00:00.0000000,22,74.80
2018-07-08 00:00:00.0000000,23,64.00
2018-07-08 00:00:00.0000000,24,64.84
2018-07-09 00:00:00.0000000,1,53.60
2018-07-09 00:00:00.0000000,2,51.94
2018-07-09 00:00:00.0000000,3,48.90
2018-07-09 00:00:00.0000000,4,48.56
2018-07-09 00:00:00.0000000,5,48.36
2018-07-09 00:00:00.0000000,6,48.69
2018-07-09 00:00:00.0000000,7,56.00
2018-07-09 00:00:00.0000000,8,49.91
2018-07-09 00:00:00.0000000,9,66.80
2018-07-09 00:00:00.0000000,10,72.00
2018-07-09 00:00:00.0000000,11,62.00
2018-07-09 00:00:00.0000000,12,64.80
2018-07-09 00:00:00.0000000,13,66.00
2018-07-09 00:00:00.0000000,14,56.80
2018-07-09 00:00:00.0000000,15,52.80
2018-07-09 00:00:00.0000000,16,53.70
2018-07-09 00:00:00.0000000,17,62.00
2018-07-09 00:00:00.0000000,18,73.40
2018-07-09 00:00:00.0000000,19,75.10
2018-07-09 00:00:00.0000000,20,66.00
2018-07-09 00:00:00.0000000,21,52.44
2018-07-09 00:00:00.0000000,22,56.70
2018-07-09 00:00:00.0000000,23,50.00
2018-07-09 00:00:00.0000000,24,55.30
2018-07-10 00:00:00.0000000,1,48.80
2018-07-10 00:00:00.0000000,2,48.12
2018-07-10 00:00:00.0000000,3,46.47
2018-07-10 00:00:00.0000000,4,45.03
2018-07-10 00:00:00.0000000,5,42.15
2018-07-10 00:00:00.0000000,6,46.03
2018-07-10 00:00:00.0000000,7,51.44
2018-07-10 00:00:00.0000000,8,53.06
2018-07-10 00:00:00.0000000,9,57.99
2018-07-10 00:00:00.0000000,10,69.26
2018-07-10 00:00:00.0000000,11,56.92
2018-07-10 00:00:00.0000000,12,56.04
2018-07-10 00:00:00.0000000,13,59.97
2018-07-10 00:00:00.0000000,14,51.98
2018-07-10 00:00:00.0000000,15,50.16
2018-07-10 00:00:00.0000000,16,49.45
2018-07-10 00:00:00.0000000,17,62.70
2018-07-10 00:00:00.0000000,18,73.46
2018-07-10 00:00:00.0000000,19,71.93
2018-07-10 00:00:00.0000000,20,68.91
2018-07-10 00:00:00.0000000,21,55.04
2018-07-10 00:00:00.0000000,22,60.00
2018-07-10 00:00:00.0000000,23,49.05
2018-07-10 00:00:00.0000000,24,58.00
2018-07-11 00:00:00.0000000,1,47.03
2018-07-11 00:00:00.0000000,2,44.93
2018-07-11 00:00:00.0000000,3,44.95
2018-07-11 00:00:00.0000000,4,46.83
2018-07-11 00:00:00.0000000,5,47.52
2018-07-11 00:00:00.0000000,6,47.53
2018-07-11 00:00:00.0000000,7,63.20
2018-07-11 00:00:00.0000000,8,52.46
2018-07-11 00:00:00.0000000,9,58.80
2018-07-11 00:00:00.0000000,10,68.90
2018-07-11 00:00:00.0000000,11,56.00
2018-07-11 00:00:00.0000000,12,56.00
2018-07-11 00:00:00.0000000,13,57.00
2018-07-11 00:00:00.0000000,14,52.00
2018-07-11 00:00:00.0000000,15,50.00
